stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location,Wards,Census Tracts,Zip Codes,Community Areas,Historical Wards 2003-2015
9797,MILWAUKEE,FOSTER (south leg),"56A,85,85A",44.8,8.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97461387', 'longitude': '-87.76700708'}",50,780,21869,11,20
9798,GALE,MILWAUKEE,"85,88",421.0,8.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97052465', 'longitude': '-87.76349106'}",50,129,21869,11,20
9799,GALE,HIGGINS,"85,88",11.4,2.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9697379', 'longitude': '-87.76505004'}",50,129,21869,11,20
9800,HIGGINS,CENTRAL/EDMUNDS,88,24.2,5.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97031921', 'longitude': '-87.76726546'}",50,129,21869,11,20
9801,HIGGINS,MAJOR,88,8.7,20.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97129994', 'longitude': '-87.77092515'}",50,780,21869,11,20
9802,HIGGINS,MENARD,88,17.8,26.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97192831', 'longitude': '-87.77332274'}",50,780,21869,11,20
9803,HIGGINS,MARMORA,88,9.9,27.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97258148', 'longitude': '-87.77566077'}",50,780,21869,11,20
9805,HIGGINS,MEADE,88,9.8,23.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97398525', 'longitude': '-87.78055603'}",50,779,21869,11,20
9807,HIGGINS,FOSTER,88,6.1,28.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97553377', 'longitude': '-87.78532893'}",50,779,21869,11,20
9809,HIGGINS,NAGLE,88,38.3,77.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97630141', 'longitude': '-87.78770566'}",50,779,21869,11,20
9810,HIGGINS,NEENAH,88,15.2,23.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97709507', 'longitude': '-87.79014433'}",50,699,4448,36,34
9811,HIGGINS,NATOMA,88,26.5,59.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97789259', 'longitude': '-87.7925476'}",50,699,4448,36,34
9813,HIGGINS,TALCOTT,88,11.1,5.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97875894', 'longitude': '-87.79542135'}",29,699,4448,36,34
9814,HIGGINS,NEWCASTLE,88,7.7,11.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97914442', 'longitude': '-87.79752312'}",29,699,4448,36,34
9815,HIGGINS,NEWLAND,88,11.0,7.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97964429', 'longitude': '-87.79988358'}",29,699,4448,36,34
9817,HIGGINS,NORDICA,88,3.4,9.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98017093', 'longitude': '-87.80226567'}",29,699,4448,36,34
9818,HIGGINS,MONTCLARE,88,3.6,6.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98067293', 'longitude': '-87.80456368'}",29,699,4448,36,34
9819,HIGGINS,HARLEM,88,4.8,31.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.981136', 'longitude': '-87.806726'}",29,699,4448,36,34
9820,HARLEM,TALCOTT,90N,61.2,4.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98566775', 'longitude': '-87.80681857'}",29,733,22243,36,34
9821,HARLEM,THORNDALE,90N,1.5,1.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.988617', 'longitude': '-87.806793'}",29,733,22243,36,34
9823,HARLEM,HOOD,90N,11.1,7.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.991941', 'longitude': '-87.806772'}",29,733,22243,36,34
9824,HARLEM,MYRTLE,90N,8.3,7.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.993448', 'longitude': '-87.806757'}",29,733,22243,36,34
9839,HARLEM,BLUE LINE STATION,"88,90N",128.6,297.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9822963', 'longitude': '-87.80712208'}",29,735,4448,36,34
9840,TALCOTT,HARLEM,88,0.0,0.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98605989', 'longitude': '-87.8072013'}",29,733,22243,36,34
9841,TALCOTT,OCONTO,88,1.2,7.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.986594', 'longitude': '-87.80827058'}",29,733,22243,36,34
9842,TALCOTT,ODELL,88,5.3,14.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98744438', 'longitude': '-87.81020981'}",29,733,22243,36,34
9843,TALCOTT,RESURRECTION HOSP. ENTR.,88,57.1,153.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98889559', 'longitude': '-87.81324979'}",29,733,22243,36,34
9844,TALCOTT,ORIOLE,88,16.2,49.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99067966', 'longitude': '-87.81672379'}",29,733,22243,36,34
9845,TALCOTT,OVERHILL,88,3.1,9.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99183435', 'longitude': '-87.81896275'}",29,734,22243,36,34
9846,TALCOTT,CANFIELD,88,7.7,29.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.993329', 'longitude': '-87.821923'}",29,734,22243,36,34
9847,CANFIELD,PALATINE,88,1.6,5.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99493809', 'longitude': '-87.82178224'}",29,734,9012,36,34
9849,DEVON,OVERHILL,88,8.6,0.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.996854', 'longitude': '-87.819091'}",29,734,22243,36,34
9850,DEVON,ORIOLE,88,9.9,3.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99691497', 'longitude': '-87.81680242'}",29,734,22243,36,34
9851,DEVON,OLCOTT,88,8.9,5.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9969951', 'longitude': '-87.8136888'}",29,733,22243,36,34
9852,DEVON,ODELL,88,8.6,8.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.997065', 'longitude': '-87.810482'}",29,733,22243,36,34
9853,AVONDALE,HIGHLAND,88,21.9,8.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99637232', 'longitude': '-87.80921992'}",29,655,22243,77,34
9854,PALATINE,HARLEM,88,32.5,5.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.995338', 'longitude': '-87.806929'}",29,733,22243,36,34
9855,HARLEM,MYRTLE,"88,90N",14.2,3.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.993613', 'longitude': '-87.806903'}",29,733,22243,36,34
9856,HARLEM,HOOD,"88,90N",8.3,1.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.992107', 'longitude': '-87.806918'}",29,733,22243,36,34
9857,HARLEM,PETERSON,"88,90N",18.2,2.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.990077', 'longitude': '-87.806938'}",29,733,22243,36,34
9858,HARLEM,THORNDALE,"88,90N",2.0,0.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.988768', 'longitude': '-87.806939'}",29,733,22243,36,34
9859,HARLEM,TALCOTT,"88,90N",9.6,7.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98603442', 'longitude': '-87.80700867'}",29,733,22243,36,34
9860,HIGGINS,HARLEM,88,17.0,5.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98087484', 'longitude': '-87.80636018'}",29,699,4448,36,34
9861,HIGGINS,MONTCLARE,88,7.1,1.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98054558', 'longitude': '-87.80474488'}",29,699,4448,36,34
9864,HIGGINS,NEWLAND,88,7.6,6.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97951367', 'longitude': '-87.79982998'}",29,699,4448,36,34
9865,HIGGINS,NEWCASTLE,88,8.9,8.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97901172', 'longitude': '-87.79758452'}",29,699,4448,36,34
9866,HIGGINS,RUTHERFORD,88,5.8,5.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97848556', 'longitude': '-87.79518516'}",29,699,4448,36,34
9868,HIGGINS,NATOMA,88,37.2,25.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97776933', 'longitude': '-87.79277324'}",50,699,4448,36,34
9869,HIGGINS,NEENAH,88,16.9,13.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97702805', 'longitude': '-87.79034991'}",50,699,4448,36,34
9872,HIGGINS,MOBILE,88,10.8,3.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97537042', 'longitude': '-87.78523084'}",50,779,21869,11,20
9873,HIGGINS,MELVINA,88,25.8,5.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97470076', 'longitude': '-87.78316111'}",50,779,21869,11,20
9874,HIGGINS,MEADE,88,15.4,8.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97390988', 'longitude': '-87.78073092'}",50,779,21869,11,20
9876,HIGGINS,MARMORA,88,14.1,6.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97245671', 'longitude': '-87.77593672'}",50,780,21869,11,20
9878,HIGGINS,MAJOR,88,11.7,4.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97117698', 'longitude': '-87.77110203'}",50,780,21869,11,20
9879,HIGGINS,CENTRAL/EDMUNDS,88,7.8,24.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97030077', 'longitude': '-87.76770191'}",50,780,21869,11,20
9880,GALE,HIGGINS,"85,88",1.6,16.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.96969427', 'longitude': '-87.76477136'}",50,129,21869,11,20
9881,GALE,MILWAUKEE,"85,88",4.9,183.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97052072', 'longitude': '-87.76327532'}",50,129,21869,11,20
9883,NORTHWEST HWY,CENTRAL,68,38.3,10.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97524223', 'longitude': '-87.76836279'}",50,780,21869,11,20
9884,NORTHWEST HWY,FOSTER,68,35.8,14.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97585453', 'longitude': '-87.76948232'}",50,693,21869,11,20
9885,NORTHWEST HWY,MENARD,68,8.8,16.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97796614', 'longitude': '-87.77321083'}",50,693,21869,11,20
9886,NORTHWEST HWY,MARMORA,68,3.6,7.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97934378', 'longitude': '-87.77561413'}",50,693,21869,11,20
9887,NORTHWEST HWY,AUSTIN,68,7.0,25.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98065011', 'longitude': '-87.77794863'}",50,693,21869,11,20
9889,NORTHWEST HWY,MEADE,68,5.1,13.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9819', 'longitude': '-87.780203'}",50,693,21869,11,20
9890,NORTHWEST HWY,BRYN MAWR,68,2.3,15.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98279324', 'longitude': '-87.78189516'}",50,693,21869,11,20
9891,NORTHWEST HWY,MOBILE,68,3.7,41.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.984595', 'longitude': '-87.785189'}",50,656,22532,36,20
9893,NORTHWEST HWY,NAPOLEON,68,3.6,10.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98685876', 'longitude': '-87.78913788'}",29,657,22243,36,34
9894,NORTHWEST HWY,NASHOTAH,68,6.0,24.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.987997', 'longitude': '-87.791103'}",29,657,22243,36,34
9895,NORTHWEST HWY,NAPER,68,4.4,9.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9891', 'longitude': '-87.793202'}",29,657,22243,36,34
9896,NORTHWEST HWY,NEOLA,68,0.3,5.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.990197', 'longitude': '-87.795002'}",29,657,22243,36,34
9897,NORTHWEST HWY,NETTLETON,68,1.2,7.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.991299', 'longitude': '-87.797001'}",29,657,22243,36,34
9898,NORTHWEST HWY,RAVEN,68,9.5,46.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99230362', 'longitude': '-87.79886836'}",29,657,22243,36,34
9899,NORTHWEST HWY,NIAGARA,68,0.8,6.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99339862', 'longitude': '-87.80062035'}",29,657,22243,36,34
9900,NORTHWEST HWY,SAYRE,68,4.0,19.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99429762', 'longitude': '-87.80211735'}",29,657,22243,36,34
9901,NORTHWEST HWY,NEVA,68,2.1,12.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9958', 'longitude': '-87.8047'}",29,657,22243,36,34
9903,NORTHWEST HWY,DEVON,68,7.6,37.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99759215', 'longitude': '-87.80771625'}",29,654,22243,77,34
9904,NORTHWEST HWY,6487 NORTH,68,0.9,5.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99867352', 'longitude': '-87.80942491'}",29,654,22243,77,34
9905,NORTHWEST HWY,OKETO (west leg),68,0.0,0.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99992898', 'longitude': '-87.81160017'}",29,654,22243,77,34
9906,NORTHWEST HWY,OGALLAH (west leg),68,3.2,17.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00104943', 'longitude': '-87.81326076'}",29,654,22243,77,34
9908,NORTHWEST HWY,OLIPHANT,68,4.5,52.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00273158', 'longitude': '-87.81601158'}",29,654,22243,77,34
9910,NORTHWEST HWY,OVERHILL,68,0.1,2.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00458322', 'longitude': '-87.81891211'}",29,654,22243,77,34
9911,NORTHWEST HWY,OZARK,68,2.7,35.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00531914', 'longitude': '-87.82008984'}",29,654,22243,77,34
9912,NORTHWEST HWY,MERRILL,68,0.0,5.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00669425', 'longitude': '-87.82220183'}",,654,9012,,
9913,NORTHWEST HWY,300 SOUTH (private rdwy.),68,0.6,5.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00817361', 'longitude': '-87.82456219'}",,,9012,,
9914,WASHINGTON,NORTHWEST HWY,68,0.1,8.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00848852', 'longitude': '-87.82593227'}",,,9012,,
9915,WASHINGTON,SUMMIT,68,0.3,16.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00772952', 'longitude': '-87.82679661'}",,,9012,,
9916,SUMMIT,PROSPECT,68,0.7,21.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.009612', 'longitude': '-87.830411'}",,,9012,,
9917,SUMMIT,w. of PROSPECT (stand),68,48.0,58.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01026747', 'longitude': '-87.83137059'}",,,9012,,
9918,TOUHY,betw. SUMMIT & PROSPECT,68,5.0,0.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01112097', 'longitude': '-87.83114989'}",,,9012,,
9919,NORTHWEST HWY,PROSPECT,68,34.6,2.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01090753', 'longitude': '-87.82924013'}",,,9012,,
9920,NORTHWEST HWY,EUCLID,68,6.2,1.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.01030894', 'longitude': '-87.82806966'}",,,9012,,
9921,NORTHWEST HWY,WASHINGTON (north leg),68,6.8,0.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00916872', 'longitude': '-87.82636941'}",,,9012,,
9922,NORTHWEST HWY,300 SOUTH (private rdwy.),68,16.2,0.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00806336', 'longitude': '-87.82466494'}",,,9012,,
9923,NORTHWEST HWY,MERRILL,68,4.7,0.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00672229', 'longitude': '-87.82245015'}",,,9012,,
9924,NORTHWEST HWY,OZARK,68,24.5,1.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00524887', 'longitude': '-87.82024993'}",29,654,22243,77,34
9925,NORTHWEST HWY,OVERHILL,68,25.3,6.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.00432736', 'longitude': '-87.81870908'}",29,654,22243,77,34
9927,NORTHWEST HWY,OLIPHANT,68,33.6,6.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.0028179', 'longitude': '-87.81630712'}",29,654,22243,77,34
9929,NORTHWEST HWY,OGALLAH (east leg),68,18.0,0.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '42.000891', 'longitude': '-87.81338'}",29,654,22243,77,34
9930,NORTHWEST HWY,OKETO (east leg),68,9.5,2.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99989592', 'longitude': '-87.81180552'}",29,654,22243,77,34
9931,NORTHWEST HWY,6486 NORTH,68,3.6,2.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.998572', 'longitude': '-87.809544'}",29,654,22243,77,34
9932,NORTHWEST HWY,DEVON,68,32.4,3.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99762917', 'longitude': '-87.80807304'}",29,654,22243,77,34
9933,NORTHWEST HWY,HARLEM,68,22.5,5.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99699197', 'longitude': '-87.80702275'}",29,654,22243,77,34
9934,NORTHWEST HWY,NEVA,68,9.8,2.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99574806', 'longitude': '-87.80486926'}",29,657,22243,36,34
9935,NORTHWEST HWY,SAYRE,68,17.3,4.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99429902', 'longitude': '-87.80241935'}",29,657,22243,36,34
9936,NORTHWEST HWY,NIAGARA,68,5.2,2.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99339964', 'longitude': '-87.8008397'}",29,657,22243,36,34
9937,NORTHWEST HWY,RAVEN,68,63.6,11.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99235964', 'longitude': '-87.7991607'}",29,657,22243,36,34
9939,NORTHWEST HWY,NEOLA,68,5.2,1.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.99014925', 'longitude': '-87.79533789'}",29,657,22243,36,34
9940,NORTHWEST HWY,NAPER,68,20.2,2.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98903921', 'longitude': '-87.79338477'}",29,657,22243,36,34
9941,NORTHWEST HWY,NASHOTAH,68,36.0,2.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9879643', 'longitude': '-87.79137666'}",29,657,22243,36,34
9942,NORTHWEST HWY,NAPOLEON,68,29.3,2.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98686746', 'longitude': '-87.78947762'}",29,657,22243,36,34
9943,NORTHWEST HWY,NAGLE,68,232.1,25.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98593988', 'longitude': '-87.78782075'}",29,657,22243,36,34
9944,NORTHWEST HWY,MOBILE,68,20.8,3.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98456422', 'longitude': '-87.78539679'}",50,656,22532,36,20
9945,NORTHWEST HWY,BRYN MAWR,68,15.7,1.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98297464', 'longitude': '-87.78261163'}",50,656,22532,36,20
9946,NORTHWEST HWY,MEADE,68,12.6,3.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98187693', 'longitude': '-87.78053373'}",50,693,21869,11,20
9948,NORTHWEST HWY,AUSTIN,68,9.6,2.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.98059624', 'longitude': '-87.77827135'}",50,693,21869,11,20
9949,NORTHWEST HWY,MARMORA,68,8.7,0.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9791949', 'longitude': '-87.77577827'}",50,693,21869,11,20
9950,NORTHWEST HWY,MENARD,68,17.8,9.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97787895', 'longitude': '-87.7734502'}",50,693,21869,11,20
9951,NORTHWEST HWY,FOSTER,68,3.8,18.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9757993', 'longitude': '-87.76971725'}",50,693,21869,11,20
9952,NORTHWEST HWY,CENTRAL,68,1.3,6.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97522272', 'longitude': '-87.76867089'}",50,693,21869,11,20
9953,NORTHWEST HWY,MILWAUKEE,68,3.4,7.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97400167', 'longitude': '-87.76649939'}",50,780,21869,11,20
9956,115TH STREET,HAMLIN,52A,5.2,0.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68398201', 'longitude': '-87.71525999'}",,334,4457,,
9957,115TH STREET,LAWNDALE,52A,2.5,0.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68401992', 'longitude': '-87.71292126'}",,334,4457,,
9958,115TH STREET,CENTRAL PARK,52A,6.9,1.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68401707', 'longitude': '-87.71034994'}",42,264,4447,73,33
9959,115TH STREET,ST. LOUIS,52A,3.8,0.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68408865', 'longitude': '-87.70797686'}",42,264,4447,73,33
9960,115TH STREET,HOMAN,52A,7.5,1.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68412464', 'longitude': '-87.70552666'}",42,264,4447,73,33
9962,KEDZIE,115TH STREET,52A,99.1,3.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68448906', 'longitude': '-87.7004712'}",,334,4457,,
9963,KEDZIE,114TH STREET(south leg),52A,3.3,0.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68617606', 'longitude': '-87.70054378'}",42,256,4447,73,33
9964,KEDZIE,113TH STREET,52A,1.4,0.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68782399', 'longitude': '-87.70060963'}",42,256,4447,73,33
9965,KEDZIE,112TH STREET,52A,3.2,1.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.68965', 'longitude': '-87.700656'}",42,256,4447,73,33
9966,KEDZIE,111TH STREET,52A,64.0,35.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.69147022', 'longitude': '-87.70072914'}",42,256,4447,73,33
9967,KEDZIE,110TH STREET,52A,10.8,1.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.693395', 'longitude': '-87.700794'}",42,256,4447,73,33
9968,KEDZIE,109TH STREET,52A,3.0,0.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.695129', 'longitude': '-87.700872'}",42,256,4447,73,33
9969,KEDZIE,108TH STREET,52A,3.1,0.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.696956', 'longitude': '-87.700942'}",42,256,4447,73,33
9970,KEDZIE,107TH STREET,52A,4.7,1.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.698785', 'longitude': '-87.701005'}",42,256,4447,73,33
9971,KEDZIE,106TH STREET,52A,1.8,0.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.700534', 'longitude': '-87.701065'}",42,256,4447,73,33
9972,KEDZIE,105TH STREET,52A,2.3,0.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.70243853', 'longitude': '-87.70113286'}",42,256,4447,73,33
9973,KEDZIE,104TH STREET,52A,5.6,12.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.70426478', 'longitude': '-87.70120406'}",42,256,4447,73,33
9975,KEDZIE,102ND STREET (south leg),52A,0.8,0.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.707957', 'longitude': '-87.7013'}",,,4459,,
9976,KEDZIE,101ST STREET,52A,13.6,1.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.709829', 'longitude': '-87.70137'}",,,4459,,
9977,KEDZIE,100TH STREET (south leg),52A,7.8,1.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.711528', 'longitude': '-87.701401'}",,,4459,,
9978,KEDZIE,99TH STREET,52A,24.2,3.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71325955', 'longitude': '-87.7013156'}",,,4459,,
9979,KEDZIE,98TH STREET,52A,24.6,6.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71514343', 'longitude': '-87.70149008'}",,,4459,,
9980,KEDZIE,97TH STREET,52A,13.6,7.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71728396', 'longitude': '-87.70159717'}",,,4459,,
9981,KEDZIE,96TH STREET,52A,5.2,2.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71890996', 'longitude': '-87.70166918'}",,,4459,,
9982,KEDZIE,95TH STREET,52A,88.7,32.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72052556', 'longitude': '-87.70171292'}",,,4459,,
9983,KEDZIE,94TH STREET,52A,72.7,7.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7222027', 'longitude': '-87.70177498'}",,,4459,,
9984,KEDZIE,93RD STREET,52A,12.8,1.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72431498', 'longitude': '-87.70182299'}",,,4459,,
9985,KEDZIE,92ND STREET,52A,19.0,5.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72613556', 'longitude': '-87.70182008'}",,,4459,,
9986,KEDZIE,91ST STREET,52A,14.0,5.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72799402', 'longitude': '-87.70192249'}",,,4459,,
9987,KEDZIE,90TH STREET,52A,3.6,3.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72979702', 'longitude': '-87.70191948'}",,,4459,,
9988,KEDZIE,89TH STREET,52A,7.9,4.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.731697', 'longitude': '-87.702101'}",,,4459,,
9989,KEDZIE,88TH STREET,52A,8.2,11.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.733498', 'longitude': '-87.702102'}",,,4459,,
9990,KEDZIE,87TH STREET,52A,129.3,60.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.73491381', 'longitude': '-87.70203429'}",,,4459,,
9991,KEDZIE,8600 SOUTH,52A,123.5,11.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7370893', 'longitude': '-87.70195314'}",30,217,4300,69,6
9992,KEDZIE,85TH STREET,52A,33.8,8.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.738762', 'longitude': '-87.702013'}",30,217,4300,69,6
9993,KEDZIE,84TH STREET,52A,34.8,15.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.740589', 'longitude': '-87.702066'}",30,217,4300,69,6
